#category	term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO Component	GO:0043231	Intracellular membrane-bounded organelle	56	10761	0.15	0.0038	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223136,9606.ENSP00000225388,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000250495,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000285093,9606.ENSP00000298510,9606.ENSP00000306015,9606.ENSP00000306330,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000355217,9606.ENSP00000356969,9606.ENSP00000357048,9606.ENSP00000357705,9606.ENSP00000357836,9606.ENSP00000360473,9606.ENSP00000360939,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000366819,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000389631,9606.ENSP00000389649,9606.ENSP00000407375,9606.ENSP00000428085,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480332	PSMD8,SF3A1,OGDH,FIS1,NUFIP2,CTSD,LRP1,NEDD8,RPS16,TRIM28,RBM25,MARS,GRPEL1,ZFR,ATP6V1A,NONO,ATP6V1B2,ACAA2,PRDX3,SYNPO2,YWHAG,RAB1B,GLS,TALDO1,SRSF7,MDH2,DLST,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,SNX6,APOA2,COPA,S100A4,SNX27,PFDN4,CMPK1,RPL10A,RPL11,BAG6,UCHL3,CKAP4,PRDX4,TMSB4X,XRCC5,NUCB1,ARPC1B,ATP5J,GPX1,RPL30,SOD2,PRKCSH,CIRBP,TRAPPC3
GO Component	GO:0044391	Ribosomal subunit	6	178	0.96	0.0041	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
GO Component	GO:0005759	Mitochondrial matrix	9	479	0.71	0.0047	9606.ENSP00000222673,9606.ENSP00000264954,9606.ENSP00000285093,9606.ENSP00000298510,9606.ENSP00000317379,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000407375,9606.ENSP00000446252	OGDH,GRPEL1,ACAA2,PRDX3,GLS,MDH2,DLST,GPX1,SOD2
GO Component	GO:0022625	Cytosolic large ribosomal subunit	4	56	1.29	0.0047	9606.ENSP00000262584,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPL8,RPL10A,RPL11,RPL30
GO Component	GO:0043564	Ku70:Ku80 complex	2	2	2.43	0.0050	9606.ENSP00000352257,9606.ENSP00000375978	XRCC6,XRCC5
GO Component	GO:0001725	Stress fiber	4	65	1.22	0.0073	9606.ENSP00000306015,9606.ENSP00000357516,9606.ENSP00000391249,9606.ENSP00000480359	SYNPO2,TPM3,SEPT9,PDLIM5
GO Component	GO:1990904	Ribonucleoprotein complex	10	677	0.6	0.0107	9606.ENSP00000215793,9606.ENSP00000225388,9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000375978,9606.ENSP00000428085,9606.ENSP00000466897	SF3A1,NUFIP2,RPS16,RPL8,RPS26,RPL10A,RPL11,XRCC5,RPL30,CIRBP
GO Component	GO:0030016	Myofibril	6	227	0.86	0.0108	9606.ENSP00000306015,9606.ENSP00000307280,9606.ENSP00000344456,9606.ENSP00000354826,9606.ENSP00000357516,9606.ENSP00000480359	SYNPO2,MYL1,CTNNB1,CALD1,TPM3,PDLIM5
GO Component	GO:0034774	Secretory granule lumen	7	324	0.77	0.0108	9606.ENSP00000223095,9606.ENSP00000236671,9606.ENSP00000295927,9606.ENSP00000352257,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000375978	SERPINE1,CTSD,PTX3,XRCC6,PRDX4,TMSB4X,XRCC5
GO Component	GO:0042382	Paraspeckles	2	6	1.96	0.0164	9606.ENSP00000276079,9606.ENSP00000349748	NONO,SFPQ
GO Component	GO:0045252	Oxoglutarate dehydrogenase complex	2	6	1.96	0.0164	9606.ENSP00000222673,9606.ENSP00000335304	OGDH,DLST
GO Component	GO:0043232	Intracellular non-membrane-bounded organelle	31	4880	0.24	0.0259	9606.ENSP00000225388,9606.ENSP00000243077,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000265069,9606.ENSP00000276079,9606.ENSP00000306015,9606.ENSP00000307280,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000357516,9606.ENSP00000360939,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000367265,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000389631,9606.ENSP00000391249,9606.ENSP00000414982,9606.ENSP00000428085,9606.ENSP00000466897,9606.ENSP00000480359	NUFIP2,LRP1,RPS16,TRIM28,MARS,RPL8,ZFR,NONO,SYNPO2,MYL1,CAPRIN1,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,MAP4,CALD1,TPM3,CMPK1,RPL10A,RPL11,CKAP4,TMSB4X,XRCC5,ARPC1B,SEPT9,KLC1,RPL30,CIRBP,PDLIM5
GO Component	GO:0099080	Supramolecular complex	13	1261	0.45	0.0268	9606.ENSP00000225388,9606.ENSP00000306015,9606.ENSP00000307280,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000357516,9606.ENSP00000367265,9606.ENSP00000391249,9606.ENSP00000414982,9606.ENSP00000466897,9606.ENSP00000480359	NUFIP2,SYNPO2,MYL1,CAPRIN1,CTNNB1,MAP4,CALD1,TPM3,CKAP4,SEPT9,KLC1,CIRBP,PDLIM5
GO Component	GO:0033180	Proton-transporting v-type atpase, v1 domain	2	9	1.78	0.0282	9606.ENSP00000273398,9606.ENSP00000276390	ATP6V1A,ATP6V1B2
GO Component	GO:0070419	Nonhomologous end joining complex	2	9	1.78	0.0282	9606.ENSP00000352257,9606.ENSP00000375978	XRCC6,XRCC5
GO Component	GO:0070161	Anchoring junction	10	820	0.52	0.0323	9606.ENSP00000243077,9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000306015,9606.ENSP00000306330,9606.ENSP00000344456,9606.ENSP00000363018,9606.ENSP00000389631,9606.ENSP00000428085,9606.ENSP00000480359	LRP1,RPS16,RPL8,SYNPO2,YWHAG,CTNNB1,RPL10A,ARPC1B,RPL30,PDLIM5
GO Component	GO:0016469	Proton-transporting two-sector atpase complex	3	50	1.21	0.0344	9606.ENSP00000273398,9606.ENSP00000276390,9606.ENSP00000389649	ATP6V1A,ATP6V1B2,ATP5J
GO Component	GO:0110165	Cellular anatomical entity	72	17788	0.04	0.0369	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000223136,9606.ENSP00000225388,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000247665,9606.ENSP00000250495,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000261973,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000264954,9606.ENSP00000265069,9606.ENSP00000273398,9606.ENSP00000276079,9606.ENSP00000276390,9606.ENSP00000285093,9606.ENSP00000295927,9606.ENSP00000298510,9606.ENSP00000303057,9606.ENSP00000306015,9606.ENSP00000306330,9606.ENSP00000307280,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000325905,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000355217,9606.ENSP00000356969,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000357836,9606.ENSP00000360473,9606.ENSP00000360939,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000366819,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000389631,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000414982,9606.ENSP00000426119,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480332,9606.ENSP00000480359	PSMD8,SF3A1,OGDH,SERPINE1,FIS1,NUFIP2,CTSD,LRP1,PHPT1,NEDD8,RPS16,TRIM28,RBM25,MARS,RPL8,GRPEL1,ZFR,ATP6V1A,NONO,ATP6V1B2,ACAA2,PTX3,PRDX3,PPIC,SYNPO2,YWHAG,MYL1,RAB1B,GLS,TALDO1,SRSF7,MDH2,DLST,CAPRIN1,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,MAP4,CALD1,SNX6,APOA2,COPA,TPM3,S100A4,SNX27,PFDN4,CMPK1,AK1,RPL10A,RPL11,BAG6,UCHL3,CKAP4,PRDX4,TMSB4X,XRCC5,NUCB1,ARPC1B,ATP5J,SEPT9,GPX1,KLC1,CRIP2,RPL30,TAGLN,SOD2,PRKCSH,CIRBP,TRAPPC3,PDLIM5
GO Component	GO:0030017	Sarcomere	5	207	0.82	0.0370	9606.ENSP00000306015,9606.ENSP00000307280,9606.ENSP00000344456,9606.ENSP00000357516,9606.ENSP00000480359	SYNPO2,MYL1,CTNNB1,TPM3,PDLIM5
GO Component	GO:0000783	Nuclear telomere cap complex	2	13	1.62	0.0450	9606.ENSP00000352257,9606.ENSP00000375978	XRCC6,XRCC5
STRING clusters	CL:171	Cytoplasmic ribosomal proteins	6	57	1.46	0.00051	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
STRING clusters	CL:17445	Myosin ii complex, and smooth muscle contraction	4	32	1.53	0.0045	9606.ENSP00000307280,9606.ENSP00000354826,9606.ENSP00000357705,9606.ENSP00000432282	MYL1,CALD1,S100A4,TAGLN
STRING clusters	CL:17371	Muscle protein, and sarcoplasmic reticulum membrane	5	86	1.2	0.0079	9606.ENSP00000307280,9606.ENSP00000354826,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000432282	MYL1,CALD1,TPM3,S100A4,TAGLN
STRING clusters	CL:173	Cytoplasmic ribosomal proteins	4	47	1.36	0.0127	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018	RPS16,RPL8,RPS26,RPL10A
STRING clusters	CL:11672	TCA cycle (aka Krebs or citric acid cycle), and malic enzyme activity	3	22	1.57	0.0291	9606.ENSP00000222673,9606.ENSP00000327070,9606.ENSP00000335304	OGDH,MDH2,DLST
KEGG	hsa03010	Ribosome	6	130	1.1	0.0036	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
KEGG	hsa00020	Citrate cycle (TCA cycle)	3	29	1.45	0.0365	9606.ENSP00000222673,9606.ENSP00000327070,9606.ENSP00000335304	OGDH,MDH2,DLST
Reactome	HSA-71291	Metabolism of amino acids and derivatives	11	365	0.91	0.00025	9606.ENSP00000215071,9606.ENSP00000222673,9606.ENSP00000251453,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000317379,9606.ENSP00000335304,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	PSMD8,OGDH,RPS16,MARS,RPL8,GLS,DLST,RPS26,RPL10A,RPL11,RPL30
Reactome	HSA-2408522	Selenoamino acid metabolism	7	114	1.22	0.00033	9606.ENSP00000251453,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,MARS,RPL8,RPS26,RPL10A,RPL11,RPL30
Reactome	HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	6	108	1.18	0.00056	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
Reactome	HSA-156902	Peptide chain elongation	6	87	1.27	0.00056	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
Reactome	HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	6	110	1.17	0.00056	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
Reactome	HSA-192823	Viral mRNA Translation	6	87	1.27	0.00056	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
Reactome	HSA-2262752	Cellular responses to stress	12	544	0.78	0.00056	9606.ENSP00000215071,9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000273398,9606.ENSP00000276390,9606.ENSP00000298510,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000407375,9606.ENSP00000428085,9606.ENSP00000446252	PSMD8,RPS16,RPL8,ATP6V1A,ATP6V1B2,PRDX3,RPS26,RPL10A,RPL11,GPX1,RPL30,SOD2
Reactome	HSA-2408557	Selenocysteine synthesis	6	91	1.25	0.00056	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
Reactome	HSA-5663205	Infectious disease	14	826	0.66	0.00056	9606.ENSP00000215071,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000262584,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000375978,9606.ENSP00000389631,9606.ENSP00000428085,9606.ENSP00000466134	PSMD8,RPS16,TRIM28,RPL8,CTNNB1,RPS26,SFPQ,XRCC6,RPL10A,RPL11,XRCC5,ARPC1B,RPL30,PRKCSH
Reactome	HSA-72689	Formation of a pool of free 40S subunits	6	99	1.22	0.00056	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
Reactome	HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	6	109	1.17	0.00056	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
Reactome	HSA-72764	Eukaryotic Translation Termination	6	91	1.25	0.00056	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
Reactome	HSA-9010553	Regulation of expression of SLITs and ROBOs	7	167	1.06	0.00056	9606.ENSP00000215071,9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	PSMD8,RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
Reactome	HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	6	99	1.22	0.00056	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
Reactome	HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	6	93	1.24	0.00056	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
Reactome	HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	6	113	1.16	0.00059	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
Reactome	HSA-392499	Metabolism of proteins	21	1977	0.46	0.00062	9606.ENSP00000215071,9606.ENSP00000236671,9606.ENSP00000250495,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000310226,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000356969,9606.ENSP00000357048,9606.ENSP00000360473,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000366819,9606.ENSP00000367265,9606.ENSP00000385923,9606.ENSP00000428085,9606.ENSP00000466134,9606.ENSP00000480332	PSMD8,CTSD,NEDD8,RPS16,TRIM28,MARS,RPL8,RAB1B,CTNNB1,RPS26,APOA2,COPA,PFDN4,RPL10A,RPL11,UCHL3,CKAP4,NUCB1,RPL30,PRKCSH,TRAPPC3
Reactome	HSA-1430728	Metabolism	20	2089	0.42	0.0040	9606.ENSP00000215071,9606.ENSP00000222673,9606.ENSP00000243077,9606.ENSP00000251453,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000285093,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000327070,9606.ENSP00000335304,9606.ENSP00000348849,9606.ENSP00000356969,9606.ENSP00000360939,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000389649,9606.ENSP00000407375,9606.ENSP00000428085	PSMD8,OGDH,LRP1,RPS16,MARS,RPL8,ACAA2,GLS,TALDO1,MDH2,DLST,RPS26,APOA2,CMPK1,AK1,RPL10A,RPL11,ATP5J,GPX1,RPL30
Reactome	HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	6	180	0.96	0.0050	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
Reactome	HSA-71403	Citric acid cycle (TCA cycle)	3	22	1.57	0.0077	9606.ENSP00000222673,9606.ENSP00000327070,9606.ENSP00000335304	OGDH,MDH2,DLST
Reactome	HSA-72766	Translation	7	289	0.82	0.0077	9606.ENSP00000251453,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,MARS,RPL8,RPS26,RPL10A,RPL11,RPL30
Reactome	HSA-1643685	Disease	16	1548	0.45	0.0094	9606.ENSP00000215071,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000262584,9606.ENSP00000321259,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000375978,9606.ENSP00000389631,9606.ENSP00000428085,9606.ENSP00000446252,9606.ENSP00000466134	PSMD8,RPS16,TRIM28,RPL8,TALDO1,CTNNB1,RPS26,SFPQ,XRCC6,RPL10A,RPL11,XRCC5,ARPC1B,RPL30,SOD2,PRKCSH
Reactome	HSA-168249	Innate Immune System	12	1025	0.5	0.0237	9606.ENSP00000215071,9606.ENSP00000236671,9606.ENSP00000273398,9606.ENSP00000276390,9606.ENSP00000295927,9606.ENSP00000344456,9606.ENSP00000352257,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000375978,9606.ENSP00000389631,9606.ENSP00000466134	PSMD8,CTSD,ATP6V1A,ATP6V1B2,PTX3,CTNNB1,XRCC6,CKAP4,PRDX4,XRCC5,ARPC1B,PRKCSH
Reactome	HSA-3299685	Detoxification of Reactive Oxygen Species	3	37	1.34	0.0271	9606.ENSP00000298510,9606.ENSP00000407375,9606.ENSP00000446252	PRDX3,GPX1,SOD2
Reactome	HSA-164843	2-LTR circle formation	2	7	1.89	0.0291	9606.ENSP00000352257,9606.ENSP00000375978	XRCC6,XRCC5
Reactome	HSA-8953854	Metabolism of RNA	9	659	0.57	0.0431	9606.ENSP00000215071,9606.ENSP00000215793,9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000325905,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	PSMD8,SF3A1,RPS16,RPL8,SRSF7,RPS26,RPL10A,RPL11,RPL30
Reactome	HSA-8957275	Post-translational protein phosphorylation	4	107	1.01	0.0431	9606.ENSP00000356969,9606.ENSP00000367265,9606.ENSP00000385923,9606.ENSP00000466134	APOA2,CKAP4,NUCB1,PRKCSH
WikiPathways	WP477	Cytoplasmic ribosomal proteins	6	86	1.28	0.00074	9606.ENSP00000251453,9606.ENSP00000262584,9606.ENSP00000348849,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000428085	RPS16,RPL8,RPS26,RPL10A,RPL11,RPL30
WikiPathways	WP15	Selenium micronutrient network	5	86	1.2	0.0071	9606.ENSP00000223095,9606.ENSP00000298510,9606.ENSP00000368646,9606.ENSP00000407375,9606.ENSP00000446252	SERPINE1,PRDX3,PRDX4,GPX1,SOD2
WikiPathways	WP4290	Metabolic reprogramming in colon cancer	4	42	1.41	0.0071	9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000327070,9606.ENSP00000335304	GLS,TALDO1,MDH2,DLST
WikiPathways	WP78	TCA cycle (aka Krebs or citric acid cycle)	3	18	1.66	0.0102	9606.ENSP00000222673,9606.ENSP00000327070,9606.ENSP00000335304	OGDH,MDH2,DLST
WikiPathways	WP3680	Physico-chemical features and toxicity-associated pathways	4	66	1.22	0.0172	9606.ENSP00000307280,9606.ENSP00000344456,9606.ENSP00000370010,9606.ENSP00000407375	MYL1,CTNNB1,TMSB4X,GPX1
WikiPathways	WP3925	Amino acid metabolism	4	91	1.08	0.0465	9606.ENSP00000222673,9606.ENSP00000317379,9606.ENSP00000327070,9606.ENSP00000335304	OGDH,GLS,MDH2,DLST
TISSUES	BTO:0000345	Digestive gland	50	2645	0.71	7.55e-24	9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223095,9606.ENSP00000223136,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000276079,9606.ENSP00000285093,9606.ENSP00000298510,9606.ENSP00000306330,9606.ENSP00000310226,9606.ENSP00000317379,9606.ENSP00000321259,9606.ENSP00000327070,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000356969,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000360939,9606.ENSP00000362271,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000365131,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000426119,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480359	SF3A1,OGDH,SERPINE1,FIS1,CTSD,LRP1,RPS16,TRIM28,MARS,RPL8,NONO,ACAA2,PRDX3,YWHAG,RAB1B,GLS,TALDO1,MDH2,CAPRIN1,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,MAP4,CALD1,APOA2,COPA,TPM3,S100A4,CMPK1,AK1,RPL10A,RPL11,BAG6,CKAP4,PRDX4,TMSB4X,XRCC5,NUCB1,ATP5J,SEPT9,GPX1,CRIP2,RPL30,TAGLN,SOD2,PRKCSH,CIRBP,PDLIM5
TISSUES	BTO:0000759	Liver	44	1882	0.8	1.24e-23	9606.ENSP00000215793,9606.ENSP00000222673,9606.ENSP00000223136,9606.ENSP00000236671,9606.ENSP00000243077,9606.ENSP00000251453,9606.ENSP00000253024,9606.ENSP00000262027,9606.ENSP00000262584,9606.ENSP00000276079,9606.ENSP00000285093,9606.ENSP00000298510,9606.ENSP00000306330,9606.ENSP00000321259,9606.ENSP00000327070,9606.ENSP00000340329,9606.ENSP00000344456,9606.ENSP00000348849,9606.ENSP00000348886,9606.ENSP00000349748,9606.ENSP00000352257,9606.ENSP00000353375,9606.ENSP00000354826,9606.ENSP00000356969,9606.ENSP00000357048,9606.ENSP00000357516,9606.ENSP00000357705,9606.ENSP00000360939,9606.ENSP00000363018,9606.ENSP00000363676,9606.ENSP00000367265,9606.ENSP00000368646,9606.ENSP00000370010,9606.ENSP00000375978,9606.ENSP00000385923,9606.ENSP00000389649,9606.ENSP00000391249,9606.ENSP00000407375,9606.ENSP00000428085,9606.ENSP00000432282,9606.ENSP00000446252,9606.ENSP00000466134,9606.ENSP00000466897,9606.ENSP00000480359	SF3A1,OGDH,FIS1,CTSD,LRP1,RPS16,TRIM28,MARS,RPL8,NONO,ACAA2,PRDX3,YWHAG,TALDO1,MDH2,CAPRIN1,CTNNB1,RPS26,STOML2,SFPQ,XRCC6,MAP4,CALD1,APOA2,COPA,TPM3,S100A4,CMPK1,RPL10A,RPL11,CKAP4,PRDX4,TMSB4X,XRCC5,NUCB1,ATP5J,SEPT9,GPX1,RPL30,TAGLN,SOD2,PRKCSH,CIRBP,PDLIM5
